index,atm_class,atm_name,atm_address,atm_latitude,atm_longitude
234,cajero-bancolombia,Cajero Bancolombia Oxxo JJ Vargas,Carrera 64 # 67D-98,4.67342126,-74.0838025
235,cajero-bancolombia,Cajero Bancolombia Tienda Metro Express Cedritos Calle 140,Calle 140 # 10A-19,4.71821459,-74.03397834
236,cajero-bancolombia,Cajero Bancolombia Prado Veraniego,Calle 134A # 45-95,4.71969323,-74.05241929
237,cajero-bancolombia,Cajero Bancolombia Tienda Autopista Sur 2,Autopista Sur # 72D-18,4.5956989,-74.16871784
238,cajero-bancolombia,Cajero Bancolombia Tienda Metro Tintalito,Carrera 86D # 42B-54 Sur,4.63139437,-74.16966727
239,cajero-bancolombia,Cajero Bancolombia Cafam 20 de Julio,Calle 21 SUR # 5 A - 34,4.572414,-74.091563
240,cajero-bancolombia,Cajero Bancolombia Exxo Movil Andes,Avenida 80 # 58L-15 Sur,4.609299,-74.180793
241,cajero-bancolombia,Cajero Bancolombia Galerías,Calle 53 # 25-04,4.641905,-74.07468
242,cajero-bancolombia,Cajero Bancolombia Avenida 19,Carrera 19 # 108A - 65,4.69454654,-74.05062598
243,cajero-bancolombia,Cajero Bancolombia Sucursal Porciúncula,Calle 72 # 10-34,4.65705409,-74.05854775
244,cajero-bancolombia,Cajero Bancolombia Surtifruver Calle 80,Calle 80 # 69T-60,4.69180749,-74.0850244
245,cajero-bancolombia,Cajero Bancolombia 20 de Julio,Carrera 5A # 27-32 Sur,4.568637,-74.094785
246,cajero-bancolombia,Cajero Bancolombia 3M,Avenida el Dorado # 75-93,4.673229,-74.116425
247,cajero-bancolombia,Cajero Bancolombia Ecopetrol Carrera 13,Carrera 13 # 35-39,4.623576,-74.067895
248,cajero-bancolombia,Cajero Bancolombia Cafam Floresta,Avenida Carrera 68 # 90-88,4.686442769203438,-74.07411575317383
249,cajero-bancolombia,Cajero Bancolombia Mercurio,Carrera 7 # 33-32 Soacha,4.59287,-74.192839
250,cajero-bancolombia,Cajero Bancolombia Éxito Américas,Calle 34 # 68A-94,4.65048044,-74.10869261
251,cajero-bancolombia,Cajero Bancolombia EDS Terpel La Estrellita,Calle 40 Sur # 73-12,4.61404744,-74.15080238
252,cajero-bancolombia,Cajero Bancolombia Edificio de la 76,Carrera 16 # 75-83,4.6627803,-74.0601328
253,cajero-bancolombia,Cajero Bancolombia El Lago,Carrera 15 # 79-05,4.6654119,-74.05777506
254,cajero-bancolombia,Cajero Bancolombia Éxito Country,Calle 134 # 9-51,4.71272547,-74.03298466
255,cajero-bancolombia,Cajero Bancolombia Éxito Express Calle 94,Calle 94 # 14-31,4.67896977,-74.050028
256,cajero-bancolombia,Cajero Bancolombia Éxito Express Calle 26,Calle 26 # 69-63,4.65795821,-74.10698244
257,cajero-bancolombia,Cajero Bancolombia Éxito Express Calle 90 con 16,Calle 90 # 16-16,4.67492602,-74.0539197
258,cajero-bancolombia,Cajero Bancolombia Éxito Express Carrera 15,Carrera 15 # 94-71,4.67998876,-74.05036314
259,cajero-bancolombia,Cajero Bancolombia Bulevar Niza,Carrera 52 # 125A - 59,4.71168612,-74.0702637
260,cajero-bancolombia,Cajero Bancolombia Bulevar Tequendama,Calle 26 # 13 - 97,4.61321936,-74.07180782
261,cajero-bancolombia,Cajero Bancolombia Capital Towers,Calle 24 # 51-40,4.638446,-74.098063
262,cajero-bancolombia,Cajero Bancolombia Fritolay,Calle 100 # 9-25,4.68109761,-74.0410686
263,cajero-bancolombia,Cajero Bancolombia Exxon Movil,Calle 90 # 19C-32,4.676675,-74.057487
264,cajero-bancolombia,Cajero Bancolombia Carulla Express Puente Largo,Calle 145 # 106B-28,4.74753358,-74.09759479
265,cajero-bancolombia,Cajero Bancolombia Codabas Carrera 7,Carrera 7 # 180-75,4.75685409,-74.02517666
266,cajero-bancolombia,Cajero Bancolombia Fundación Cardioinfantil,Calle 163A # 13B-60,4.7412265,-74.0342071
267,cajero-bancolombia,Cajero Bancolombia La Gran Feria Campesina,Calle 139 # 106-41,4.74190414,-74.09927874
268,cajero-bancolombia,Cajero Bancolombia Sucursal Autonal,Carrera 45 # 128A-06,4.71305595,-74.05240866
269,cajero-bancolombia,Cajero Bancolombia - Bella Suiza,Diagonal 127 # 10-40,4.70283482,-74.030574
270,cajero-bancolombia,Cajero Bancolombia - Autoservicios Carrera 9 con Calle 79,Carrera 9 # 79-02,4.66210411,-74.05277855
271,cajero-bancolombia,Cajero Bancolombia Carulla Cedro Bolivar,Carrera 17 # 151-44,4.73276577,-74.04303754
272,cajero-bancolombia,Cajero Bancolombia Centro Comercial Subazar,Calle 145 # 91-34,4.73801487,-74.08500882
273,cajero-bancolombia,Cajero Bancolombia Chicó 94,Calle 94 # 13-18,4.67845955,-74.04855377
274,cajero-bancolombia,Cajero Bancolombia Protierr de Colombia Engativá,Calle 64 # 118B-58,4.71225955,-74.14059347
275,cajero-bancolombia,Cajero Bancolombia Jumbo Suba,Avenida 104 # 148-07,4.74925,-74.095779
276,cajero-bancolombia,Cajero Bancolombia Oficina Venecia 2,Diagonal 46A Sur # 50-83,4.59315518,-74.13735826
277,cajero-bancolombia,Cajero Bancolombia Tunjuelito,Calle 51 Sur # 16A - 65,4.56570928,-74.12643216
278,cajero-bancolombia,Cajero Bancolombia Carulla Country,Calle 85 # 15-29,4.67001156,-74.05543914
279,cajero-bancolombia,Cajero Bancolombia Connecta 26,Calle 26 # 92-32,4.68239726,-74.12162406
280,cajero-bancolombia,Cajero Bancolombia Éxito Express Colina Campestre,Carrera 58 # 137B-12,4.72761997,-74.06448778
281,cajero-bancolombia,Cajero Bancolombia Diver Plaza,Transversal 96 # 70A-85,4.700675,-74.11508
282,cajero-bancolombia,Cajero Bancolombia Daimler de Colombia S.A.,Calle 26 # 70A-25,4.66451217,-74.11072053
283,cajero-bancolombia,Cajero Bancolombia Calle 9 con Carrera 37,Calle 9 # 37-97,4.61517959182004,-74.1020221966863
284,cajero-bancolombia,Cajero Bancolombia Sucursal Bazaar Alsacia,Calle 12B # 71D-61,4.64458609,-74.1290693
285,cajero-bancolombia,Cajero Bancolombia Surtimax Carrera 51,Carrera 51A # 128A-30,4.71568282,-74.05763534
286,cajero-bancolombia,Cajero Bancolombia Centro Comercial Curazao,Carrera 10 # 10-01,4.59921981,-74.07870194
287,cajero-bancolombia,Cajero Bancolombia  C.C. Outlet Bima,Autopista Norte # 232-35,4.80689926372666,-74.0390539169311
288,cajero-bancolombia,Cajero Bancolombia Centro Comercial San Carlos,Calle 11 # 13-68,4.60167822,-74.08038572
289,cajero-bancolombia,Cajero Bancolombia Colina Campestre 1,Carrera 52 # 137A-88,4.72714036,-74.06470497
290,cajero-bancolombia,Cajero Bancolombia Sucursal La Salle,Carrera 7 # 59-84,4.64461001,-74.06143345
291,cajero-bancolombia,Cajero Bancolombia Carulla Paseo Real,Calle 121 # 6-46,4.69735411,-74.02962753
292,cajero-bancolombia,Cajero Bancolombia Homecenter Calle 80,Avenida 68 # 80-77,4.68452659,-74.07863788
293,cajero-bancolombia,Cajero Bancolombia Metrópolis,Avenida 68 # 75A-50,4.68038464,-74.08312476
294,cajero-bancolombia,Cajero Bancolombia Calle 58 -1,Calle 59 # 10-78,4.645578,-74.063533
295,cajero-bancolombia,Cajero Bancolombia - Banca Zona Franca,Zona Franca Fontibón,4.674317,-74.155549
296,cajero-bancolombia,Cajero Bancolombia Éxito Express Carrera 7 con 60,Carrera 7 # 60-93,4.645894,-74.06104292
297,cajero-bancolombia,Cajero Bancolombia Sucursal Carvajal,Carrera 72 # 36 Sur-41,4.61510089,-74.14062087
298,cajero-bancolombia,Cajero Bancolombia Supermercado Mercafam Fontibón,Carrera 100 # 22K-35,4.67864679,-74.1385603
299,cajero-bancolombia,Cajero Bancolombia Centrolandia 2,Calle 11 # 11-27,4.60058555,-74.07897562
300,cajero-bancolombia,Cajero Bancolombia Éxito Express Barichara,Calle 19 # 3-16,4.60322018,-74.06821614
301,cajero-bancolombia,Cajero Bancolombia Suba Tibabuyes,Carrera 128 # 144-28,4.75119916,-74.10903695
302,cajero-bancolombia,Cajero Bancolombia Sucursal Colmotores,Calle 56A Sur # 33-53,4.58205497,-74.14311941
303,cajero-bancolombia,Cajero Bancolombia Universidad Jorge Tadeo Lozano,Carrera 4 # 22-61,4.60644716,-74.06783003
304,cajero-bancolombia,Cajero Bancolombia Oxxo Palmas,Carrera 16 # 57-07,4.64445983,-74.06769959
305,cajero-bancolombia,Cajero Bancolombia Holcim de Colombia S.A,Calle 23 # 62-82,4.64539782,-74.10433891
306,cajero-bancolombia,Cajero Bancolombia Oficina Park Way,Calle 39 # 24-07,4.62772137,-74.07553515
307,cajero-bancolombia,Cajero Bancolombia Sucursal Unicentro Layout,Carrera 15 # 123-30,4.70250953,-74.04286517
308,cajero-bancolombia,Cajero Bancolombia Instituto de Cancerología,Avenida 1 # 9-85,4.588135,-74.084202
309,cajero-bancolombia,Cajero Bancolombia Éxito Express Carrera 15 con 82,Carrera 15 # 81-46,4.66745853,-74.05645136
310,cajero-bancolombia,Cajero Bancolombia Calle 43,Calle 43 # 78L-60 Sur,4.61714249880856,-74.1637571451643
311,cajero-bancolombia,Cajero Bancolombia Éxito Express 3,Carrera 13 # 37-17,4.6252067,-74.06768371
312,cajero-bancolombia,Cajero Bancolombia,Transversal 78L # 69B-04 Sur,4.60297849719,-74.1905737756
313,cajero-bancolombia,Cajero Bancolombia Almacenes YEP,Carrera 69P # 72 Esquina,4.683641,-74.091416
314,cajero-bancolombia,Cajero Bancolombia Homesentry Avenida 68,Carrera 68 # 64-50,4.66804091,-74.09181542
315,cajero-bancolombia,Cajero Bancolombia Olímpica Avenida Chile,Calle 72 # 13-85,4.65834512,-74.06074189
316,cajero-bancolombia,Cajero Bancolombia Pfizer,Calle 145 # 95-66,4.74041247,-74.0881955
317,cajero-bancolombia,Cajero Bancolombia Clínica La Colina,Calle 167 # 72-07,4.75073904,-74.06523422
318,cajero-bancolombia,Cajero Bancolombia Restrepo,Calle 16 Sur # 20-15,4.58714314,-74.10107608
319,cajero-bancolombia,Cajero Bancolombia Javeriana,Carrera 7 # 40-62,4.627661,-74.065062
320,cajero-bancolombia,Cajero Bancolombia Carulla Calle 47,Calle 47 # 9-10,4.63407191,-74.06528235
321,cajero-bancolombia,Cajero Bancolombia Carulla Rosales,Carrera 7 # 72-73,4.65542153,-74.05525814
322,cajero-bancolombia,Cajero Bancolombia Éxito Express 6,Calle 140 # 16A-39,4.72207698,-74.04321743
323,cajero-bancolombia,Cajero Bancolombia Sena Calle 57,Calle 57 # 8-69,4.6433999,-74.06286893
324,cajero-bancolombia,Cajero Bancolombia Jumbo Santafé,Calle 185 # 45-03,4.763149880843187,-74.04651045799255
325,cajero-bancolombia,Cajero Bancolombia Aeropuerto El Dorado 2,Calle 26 # 103-09,4.692259718951742,-74.1313648223877
326,cajero-bancolombia,Cajero Bancolombia Banca Colombia Salitre,Avenida el Dorado # 69 - 63,4.658084,-74.107055
327,cajero-bancolombia,Cajero Bancolombia Locatel Pepe Sierra,Autopista Calle 116 con Carrera 45,4.69979681,-74.05576378
328,cajero-bancolombia,Cajero Bancolombia 2 Éxito calle 170,Calle 175 # 22-13,4.754714011777592,-74.04405355453491
329,cajero-bancolombia,Cajero Bancolombia Éxito Colina,Transversal 46 # 146A-25,4.734794686971158,-74.06484603881835
330,cajero-bancolombia,Cajero Bancolombia Lafrancol,Calle 108 # 51-45,4.69676983,-74.0614576
331,cajero-bancolombia,Cajero Bancolombia - Bodeguita Surtimax Murcia,Carrera 4 Este # 40A-02 Sur,4.55027369,-74.09239106
332,cajero-bancolombia,Cajero Bancolombia - Calle 13 con 9,Calle 13 # 9-69,4.584322,-74.219917
333,cajero-bancolombia,Cajero Bancolombia,Diagonal 23 Bis # 19B-27,4.61831773486,-74.0787709745
334,cajero-bancolombia,Cajero Bancolombia Carulla Galerías,Calle 53 # 26-60,4.64207719,-74.07560746
335,cajero-bancolombia,Cajero Bancolombia Éxito Express Galerías,Carrera 24 # 52-74,4.64108919,-74.07402751
336,cajero-bancolombia,Cajero Bancolombia Consorcio Express,Calle 32 Sur # 3C-08,4.56241129,-74.09655137
337,cajero-bancolombia,Cajero Bancolombia Olímpica Iserra,Carrera 38 # 97-76,4.68902403,-74.06427622
338,cajero-bancolombia,Cajero Bancolombia Surtifruver Avenida 68,Carrera 68 # 22A-95,4.64773286,-74.10816956
339,cajero-bancolombia,Cajero Bancolombia Grupo Team,Autopista Sur # 57-21,4.59496949,-74.14751961
340,cajero-bancolombia,Cajero Bancolombia Transmilenio Portal Sur,Calle 57R Sur # 73 Esquina,4.5957179,-74.16886201
341,cajero-bancolombia,Cajero - Bancolombia Centro Comercial 8,Carrera 10 # 27-17,4.61477882,-74.06943847
342,cajero-bancolombia,Cajero Bancolombia Oxxo Procuraduría,Calle 16 # 4-92,4.60119488,-74.0703278
343,cajero-bancolombia,Cajero Bancolombia - Calle 13 Carrera,Calle 13 Carrera # 104,4.6711572,-74.1519102
344,cajero-bancolombia,Cajero Bancolombia - Banca Preferencial Cabrera,Carrera 11 # 86-1,4.669628,-74.050118
345,cajero-bancolombia,Cajero Bancolombia Estacion del Ricaurte,Avenida Calle 13 # 27-29,4.6120478897352,-74.0897433806269
346,cajero-bancolombia,Cajero Bancolombia Santa Lucía,Calle 44 Sur # 21-46,4.57650613,-74.12420985
347,cajero-bancolombia,Cajero Bancolombia Tienda Metro Autopista Sur 1,Autopista Sur # 77A-18,4.59660643,-74.18222717
348,cajero-bancolombia,Cajero Bancolombia - Barrio Almería,Calle 72 # 2 a 100,4.696376,-74.10612
349,cajero-bancolombia,Cajero Bancolombia Quala,Carrera 68D # 39F-51 Sur,4.60027639,-74.1388429
350,cajero-bancolombia,Cajero Bancolombia Las Aguas,Carrera 3 # 20-34,4.60410561,-74.06751812
351,cajero-bancolombia,Cajero Bancolombia Metrorecreo,Carrera 97C # 69A-08 Sur,4.63298235,-74.20096323
352,cajero-bancolombia,Cajero Bancolombia Oxxo Candelaria,Calle 11 # 3-57,4.59613737,-74.07216849
353,cajero-bancolombia,Cajero Bancolombia Petrobras Energyc,Carrera 27 # 16-51 Sur,4.592076,-74.106498
354,cajero-bancolombia,Cajero Bancolombia Éxito Express 2,Carrera 7 # 56-51,4.64235654,-74.06224575
355,cajero-bancolombia,Cajero Bancolombia Fontibón,Carrera 100 # 26-87,4.68845425,-74.12830321
356,cajero-bancolombia,Cajero Bancolombia Oxxo Feria 140,Calle 140 # 09-87,4.71787904,-74.03314081
357,cajero-bancolombia,Cajero Bancolombia Local Villas de Granada,Carrera 112A # 78D-31,4.71836356,-74.1212204
358,cajero-bancolombia,Cajero Bancolombia Carulla Calle 63,Calle 63 # 7-09,4.64782407,-74.05989513
359,cajero-bancolombia,Cajero Bancolombia Banca Preferencial World Trade Center,Calles 100 # 8A-49,4.680833,-74.040954
360,cajero-bancolombia,Cajero Bancolombia Jumbo Carrera 30,Carrera 32 # 18-10,4.618138,-74.090204
361,cajero-bancolombia,Cajero Bancolombia Locatel Ilarco,Transversal 59 A # 114-18,4.69639683,-74.06840479
362,cajero-bancolombia,Cajero Bancolombia Atento Colombia SA,Calle 67 # 12 - 35,4.65317593,-74.06226025
363,cajero-bancolombia,Cajero Bancolombia Centro Comercial Renovación 2000,Calle 9 # 37A-62,4.61539672,-74.10209921
364,cajero-bancolombia,Cajero Bancolombia EDS Yomasa,Carrera 3D # 91A-04,4.66915761,-74.03987704
365,cajero-bancolombia,Cajero Bancolombia Éxito Express Marly,Calle 49 # 13-33,4.63617728,-74.06594404
366,cajero-bancolombia,Cajero Bancolombia Hotel Marriot,Calle 26 # 69B-53,4.65939777,-74.10791886
367,cajero-bancolombia,Cajero Bancolombia Oxxo Moderno,Carrera 11 # 73-40,4.65841649,-74.05781736
368,cajero-bancolombia,Cajero Bancolombia Exxon Movil Santa Ana,Carrera 7 # 108A-23,4.68706246,-74.03528597
369,cajero-bancolombia,Cajero Bancolombia Sucursal Salitre Plaza 1,Carrera 68B # 24-39,4.654053023867937,-74.11002516746521
370,cajero-bancolombia,Cajero Bancolombia Terraza Pasteur,Carrera 7 # 23-01,4.6091185,-74.0704819
371,cajero-bancolombia,Cajero Bancolombia Éxito Express Universidad Nacional,Carrera 30 # 41-25,4.63273164,-74.07995993
372,cajero-bancolombia,Cajero Bancolombia Carrera Octava 4,Carrera 8 # 12B-26,4.60068584,-74.07505487
373,cajero-bancolombia,Cajero Bancolombia Carrera 4,Carrera 4 # 15-78,4.58001633730514,-74.2161818949703
374,cajero-bancolombia,Cajero Bancolombia Centro Comercial Caracas,Calle 51 Sur # 9-30,4.55777266,-74.12223007
375,cajero-bancolombia,Cajero Bancolombia Comercial Papelera Javeriana,Calle 46 # 7-19,4.63258433,-74.06404877
376,cajero-bancolombia,Cajero Bancolombia Éxito Occidente,Carrera 114A # 78B-85,4.72158369,-74.12341386
377,cajero-bancolombia,Cajero Bancolombia Transmilenio Estación Héroes,Carrera 13 # 80-00,4.66805707,-74.06000557
378,cajero-bancolombia,Cajero Bancolombia Carrera 5 A,Carrera 5 A # 27-34 Sur,4.56871281355723,-74.0946082615268
379,cajero-bancolombia,Cajero Bancolombia Sucursal Santa Helenita,Calle 72 # 81A-20,4.69366832,-74.10288656
380,cajero-bancolombia,Cajero Bancolombia Banca Preferencial Avenida Chile,Calle 72 # 8-24,4.655612,-74.056298
381,cajero-bancolombia,Cajero Bancolombia Sucursal Floralia,Calle 26 Sur # 69-51,4.61295506,-74.13462532
382,cajero-bancolombia,Cajero Bancolombia Tienda Metro Express Surtifruver Avenida 9,Avenida 9 # 135-50,4.71531397,-74.03238412
383,cajero-bancolombia,Cajero Bancolombia Redeban Multicolor,Carrera 20 # 33-15,4.62220411,-74.07479866
384,cajero-bancolombia,Cajero Bancolombia Portal 80,Transversal 100A # 80A-20,4.71007917206986,-74.11040604114532
385,cajero-banco-caja-social,Cajero Banco Caja Social Calle 116 con Carrera  19,Calle 116 # 19-12,4.69873378445652,-74.0500089055354
386,cajero-banco-caja-social,Cajero Banco Caja Social Calle 47,Calle 47 # 13-56,4.634351,-74.066726
387,cajero-banco-caja-social,Cajero Banco Caja Social - Barrio Minuto de Dios,Calle 80 # 73B-35,4.69640234,-74.09154435
388,cajero-banco-caja-social,Cajero Banco Caja Social Las Aguas,Calle 19 # 3-58,4.60330621,-74.06838221
389,cajero-banco-caja-social,Cajero Caja Social,Calle 45 N° 20-52,4.63355898,-74.0728749
390,cajero-banco-caja-social,Cajero Banco Caja Social Calle 27,Calle 27 # 5 A-10 Sur,4.56912388,-74.0943929
391,cajero-banco-de-bogota,Cajero Banco de Bogotá Barrio Alquería,Calle 45A Sur # 52C-96,4.59505512,-74.13678291
392,cajero-banco-de-bogota,Cajero Banco de Bogotá Cencosud La Alquería,Avenida 68 # 38-87 Sur,4.60304728,-74.13320219
393,cajero-banco-de-bogota,Cajero Banco de Bogotá Centro Comercial Bazaar Villa Alsacia,Calle 12B # 71D-61,4.64458609,-74.1290693
394,cajero-banco-de-bogota,Cajero Banco de Bogotá Éxito Carulla Rincón Colina,Carrera 59 # 152B-75,4.74032502,-74.06416885
395,cajero-banco-de-bogota,Cajero Banco de Bogotá Tecnológico Cedritos,Calle 140 # 13-67,4.72090507,-74.04040936
396,cajero-banco-de-bogota,Cajero Banco de Bogotá Éxito Carulla Puente Largo,Avenida Suba # 106B-28,4.69443007,-74.06759631
397,cajero-banco-de-bogota,Cajero Banco de Bogotá Éxito Carulla Super K Pontevedra,Avenida Boyacá # 99A-72,4.69990791,-74.08153193
398,cajero-banco-de-bogota,Cajero Banco de Bogotá Locatel Chapinero,Carrera 13 # 51-57,4.63848706,-74.06541832
399,cajero-banco-de-bogota,Cajero Banco de Bogotá Petrobras Topacio,Carrera 71 # 116-04,4.69935299,-74.0771735
400,cajero-banco-de-bogota,Cajero Banco de Bogotá Tecnológico Centro Comercial Cipres,Carrera 50 # 21-41,4.63372413,-74.10220333
401,cajero-banco-de-bogota,Cajero Banco de Bogotá Tunal,Calle 47B Sur # 24B-95,4.57852746,-74.12969758
402,cajero-banco-de-bogota,Cajero Banco de Bogotá Cencosud EDS Metro Tintalito,Avenida Ciudad de Cali # 40B-69 Sur,4.63183417,-74.16643174
403,cajero-banco-de-bogota,Cajero Banco de Bogotá Ingetec,Carrera 6 # 30A-30,4.61636835,-74.06748651
404,cajero-banco-de-bogota,Cajero Banco de Bogotá Oficina Siete de Agosto,Carrera 24 # 65-35,4.65678251,-74.07118304
405,cajero-banco-de-bogota,Cajero Banco de Bogotá Álamos,Transversal 93 # 62-92,4.68753039,-74.11976041
406,cajero-banco-de-bogota,Cajero Banco de Bogotá Álamos Norte,Calle 72 # 97-38,4.70227465,-74.11451741
407,cajero-banco-de-bogota,Cajero Banco de Bogotá Avenida Chile,Carrera 7 # 71-76,4.65424758,-74.0555571
408,cajero-banco-de-bogota,Cajero Banco de Bogotá Barrio Claret,Carrera 26 # 43-76 Sur,4.58197855,-74.12598843
409,cajero-banco-de-bogota,Cajero Banco de Bogotá Centro Comercial Arizona,Carrera 58A # 167-58,4.75019501,-74.05977124
410,cajero-banco-de-bogota,Cajero Banco de Bogotá Carrera 10,Carrera 10 # 14-60,4.6026335,-74.07621159
411,cajero-banco-de-bogota,Cajero Banco de Bogotá Carulla Calle 63,Calle 63 # 7-09,4.64782407,-74.05989513
412,cajero-banco-de-bogota,Cajero Banco de Bogotá Cencosud Autopista Sur,Autopista Sur # 77A-18,4.59660643,-74.18222717
413,cajero-banco-de-bogota,Cajero Banco de Bogotá Central de Servicio Carrera Octava,Carrera 8 # 11-73,4.59914333,-74.07605627
414,cajero-banco-de-bogota,Cajero Banco de Bogotá Centro Comercial Providencia San Andresito,Calle 8A # 37-40,4.61427634,-74.10217288
415,cajero-banco-de-bogota,Cajero Banco de Bogotá Centro Comercial San Martín,Carrera 7 # 32-26,4.61881698,-74.06805285
416,cajero-banco-de-bogota,Cajero Banco de Bogotá Codabas,Carrera 7 # 180-75,4.75685409,-74.02517666
417,cajero-banco-de-bogota,Cajero Banco de Bogotá Crediflores El Lago,Carrera 15 # 76-27,4.66302209,-74.05909791
418,cajero-banco-de-bogota,Cajero Banco de Bogotá Dersa,Carrera 36 # 5C-09,4.61063978,-74.10405767
419,cajero-banco-de-bogota,Cajero Banco de Bogotá EDS Biomax Vía al Llano Usme,Calle 84 Sur # 3A-41 Este,4.50660432,-74.10764233
420,cajero-banco-de-bogota,Cajero Banco de Bogotá Éxito Centenario,Calle 27 Sur # 26-24,4.58626727,-74.11100998
421,cajero-banco-de-bogota,Cajero Banco de Bogotá Fontibón 2,Carrera 100 # 19-52,4.67473377,-74.14368097
